ID,Language_ID,Name,Provider,lang
7069,bamb1262,Amam,elcat,
7070,bamb1262,Bambassi,elcat,
7071,bamb1262,Bambeshi,elcat,
7072,bamb1262,Bambessi Mao,elcat,
7073,bamb1262,Didessa,elcat,
7074,bamb1262,Didessa Mao,elcat,
7075,bamb1262,Fadiro,elcat,
7076,bamb1262,Mao of Bambeshi,elcat,
7077,bamb1262,Mao of Diddesa,elcat,
7078,bamb1262,Northern Mao,elcat,
7079,bamb1262,Siggoyo,elcat,
7080,bamb1262,Bambassi,lexvo,en
7081,bamb1262,Bambassi language,lexvo,en
7082,bamb1262,Amam,multitree,
7083,bamb1262,Bambassi,multitree,
7084,bamb1262,Bambeshi,multitree,
7085,bamb1262,Didessa,multitree,
7086,bamb1262,Fadiro,multitree,
7087,bamb1262,Mao of Bambeshi,multitree,
7088,bamb1262,Mao of Diddesa,multitree,
7089,bamb1262,Northern Mao,multitree,
7090,bamb1262,Siggoyo,multitree,
7091,masa1312,Masaca,multitree,
7092,masa1312,Masaka,multitree,
7093,masa1312,Masaká,multitree,
7094,masa1312,Massaca,multitree,
7095,colo1257,Colombia-Ecuador Quechua IIB,glottolog,
7096,quec1389,Quechua IIC,glottolog,
7097,clas1251,Classical Quechua,lexvo,en
7098,clas1251,Classical Quechua,multitree,
7099,clas1251,Imperial Kechua,multitree,
7100,clas1251,"Quechua, Classical",multitree,
7101,quec1386,Central Kechua,multitree,
7102,quec1386,Central Quechua,multitree,
7103,quec1386,Huaihuash,multitree,
7104,quec1386,Kechua,multitree,
7105,quec1386,Quechua I,multitree,
7106,quec1386,Waywash,multitree,
7107,nucl1593,Kwomtari,elcat,
7108,nucl1593,Kwomtari,lexvo,en
7109,nucl1593,Kwomtari,multitree,
7110,naii1241,Biaka,elcat,
7111,naii1241,Nai,elcat,
7112,naii1241,Nai-Biaka,elcat,
7113,naii1241,Lenga nai,lexvo,pms
7114,naii1241,Nai,lexvo,en
7115,naii1241,Nai jezik,lexvo,hr
7116,naii1241,Nai language,lexvo,en
7117,naii1241,Amini,multitree,
7118,naii1241,Biaka,multitree,
7119,naii1241,Nai,multitree,
7120,haru1245,Haruai,elcat,
7121,haru1245,Harway,elcat,
7122,haru1245,Taman,elcat,
7123,haru1245,Waibuk,elcat,
7124,haru1245,Wiyau,elcat,
7125,haru1245,Wiyavik,elcat,
7126,haru1245,Wiyaw,elcat,
7127,haru1245,Wovan,elcat,
7128,haru1245,Haruai,lexvo,en
7129,haru1245,Haruai jezik,lexvo,hr
7130,haru1245,Haruai language,lexvo,en
7131,haru1245,Waibuk,moseley & asher (1994),
7132,haru1245,Haruai,multitree,
7133,haru1245,Harway,multitree,
7134,haru1245,Taman,multitree,
7135,haru1245,Waibuk,multitree,
7136,haru1245,Wiyau,multitree,
7137,haru1245,Wiyaw,multitree,
7138,haru1245,Wovan,multitree,
7139,haru1245,Waibuk,ruhlen (1987),
7140,haru1245,Haruai,wals,
7141,pina1252,Aramaue,elcat,
7142,pina1252,Aramo,elcat,
7143,pina1252,Erem,elcat,
7144,pina1252,Hagahai,elcat,
7145,pina1252,Miamia,elcat,
7146,pina1252,Pinai,elcat,
7147,pina1252,Pinai-Hagahai,elcat,
7148,pina1252,Pinaye,elcat,
7149,pina1252,Wapi,elcat,
7150,pina1252,Pinai-Hagahai,lexvo,en
7151,pina1252,Aramaue,multitree,
7152,pina1252,Aramo,multitree,
7153,pina1252,Hagahai,multitree,
7154,pina1252,Miamia,multitree,
7155,pina1252,Pinai,multitree,
7156,pina1252,Pinai-Hagahai,multitree,
7157,pina1252,Pinaye,multitree,
7158,pina1252,Wapi,multitree,
7159,tyar1236,Cherait,aiatsis,
7160,tyar1236,Cherite,aiatsis,
7161,tyar1236,Cherites,aiatsis,
7162,tyar1236,Dak Tjerratj,aiatsis,
7163,tyar1236,Daktyerat,aiatsis,
7164,tyar1236,Daktyeraty,aiatsis,
7165,tyar1236,Dek Tjerratj,aiatsis,
7166,tyar1236,Dek Tjirratj,aiatsis,
7167,tyar1236,Djeradj,aiatsis,
7168,tyar1236,Djeraidj,aiatsis,
7169,tyar1236,Djerait,aiatsis,
7170,tyar1236,Djeraity,aiatsis,
7171,tyar1236,Djiratj,aiatsis,
7172,tyar1236,Dyeraidy,aiatsis,
7173,tyar1236,Guwe,aiatsis,
7174,tyar1236,Guwema,aiatsis,
7175,tyar1236,Jeerite,aiatsis,
7176,tyar1236,Kuwama,aiatsis,
7177,tyar1236,Kuwema,aiatsis,
7178,tyar1236,Nguluk Angguwe,aiatsis,
7179,tyar1236,Northern Daly language,aiatsis,
7180,tyar1236,Ponga Ponga,aiatsis,
7181,tyar1236,Ponga ponga,aiatsis,
7182,tyar1236,Pungupungu,aiatsis,
7183,tyar1236,Scherits,aiatsis,
7184,tyar1236,Sherait,aiatsis,
7185,tyar1236,Tjerait,aiatsis,
7186,tyar1236,Tjerratj,aiatsis,
7187,tyar1236,Tjiras,aiatsis,
7188,tyar1236,Tyaraity,aiatsis,
7189,tyar1236,Tyeraity,aiatsis,
7190,tyar1236,Tyerratj,aiatsis,
7191,tyar1236,Tyerraty,aiatsis,
7192,tyar1236,Cherait,elcat,
7193,tyar1236,Cherite,elcat,
7194,tyar1236,Cherites,elcat,
7195,tyar1236,Daktjerat,elcat,
7196,tyar1236,Daktyerat,elcat,
7197,tyar1236,Daktyeraty,elcat,
7198,tyar1236,Dek Tjerratj,elcat,
7199,tyar1236,Dek Tjirratj,elcat,
7200,tyar1236,Djeradj,elcat,
7201,tyar1236,Djerag,elcat,
7202,tyar1236,Djeraidj,elcat,
7203,tyar1236,Djerait,elcat,
7204,tyar1236,Djeraity,elcat,
7205,tyar1236,Djiratj,elcat,
7206,tyar1236,Dyeraidy,elcat,
7207,tyar1236,Guwe,elcat,
7208,tyar1236,Guwema,elcat,
7209,tyar1236,Jeerite,elcat,
7210,tyar1236,Kuwema,elcat,
7211,tyar1236,Nguluk Angguwe,elcat,
7212,tyar1236,Paperbark natives,elcat,
7213,tyar1236,Ponga-ponga,elcat,
7214,tyar1236,Scherits,elcat,
7215,tyar1236,Sherait,elcat,
7216,tyar1236,Tjerait,elcat,
7217,tyar1236,Tjerratj,elcat,
7218,tyar1236,Tjiras,elcat,
7219,tyar1236,Tyaraity,elcat,
7220,tyar1236,Tyeraity,elcat,
7221,tyar1236,Tyaraity,lexvo,en
7222,tyar1236,Dyeraidy,moseley & asher (1994),
7223,tyar1236,Cherait,multitree,
7224,tyar1236,Cherite,multitree,
7225,tyar1236,Cherites,multitree,
7226,tyar1236,Daktjerat,multitree,
7227,tyar1236,Daktyerat,multitree,
7228,tyar1236,Daktyeraty,multitree,
7229,tyar1236,Dek Tjerratj,multitree,
7230,tyar1236,Dek Tjirratj,multitree,
7231,tyar1236,Djeradj,multitree,
7232,tyar1236,Djerag,multitree,
7233,tyar1236,Djeraidj,multitree,
7234,tyar1236,Djerait,multitree,
7235,tyar1236,Djeraity,multitree,
7236,tyar1236,Djiratj,multitree,
7237,tyar1236,Dyeraidy,multitree,
7238,tyar1236,Guwe,multitree,
7239,tyar1236,Guwema,multitree,
7240,tyar1236,Jeerite,multitree,
7241,tyar1236,Kuwema,multitree,
7242,tyar1236,Nguluk Angguwe,multitree,
7243,tyar1236,Paperbark natives,multitree,
7244,tyar1236,Ponga-ponga,multitree,
7245,tyar1236,Scherits,multitree,
7246,tyar1236,Sherait,multitree,
7247,tyar1236,Tjerait,multitree,
7248,tyar1236,Tjerratj,multitree,
7249,tyar1236,Tjiras,multitree,
7250,tyar1236,Tyaraity,multitree,
7251,tyar1236,Tyeraity,multitree,
7252,tyar1236,Dyeraidy,ruhlen (1987),
7253,tyar1236,Tyeraity,wals,
7254,tyar1236,Djeraidy,wals other,
7255,mull1237,Djiramo,aiatsis,
7256,mull1237,Gamu,aiatsis,
7257,mull1237,Junggor,aiatsis,
7258,mull1237,Kamor,aiatsis,
7259,mull1237,Madngela,aiatsis,
7260,mull1237,Malack malack,aiatsis,
7261,mull1237,Malag Malag,aiatsis,
7262,mull1237,Malagmalag,aiatsis,
7263,mull1237,Malak Malak,aiatsis,
7264,mull1237,Mallackmallack,aiatsis,
7265,mull1237,Mallak mallak,aiatsis,
7266,mull1237,Matngela,aiatsis,
7267,mull1237,Mollak mollak,aiatsis,
7268,mull1237,Mollakmollak,aiatsis,
7269,mull1237,Mullik mullik,aiatsis,
7270,mull1237,Mullikmullik,aiatsis,
7271,mull1237,Mullu Mulluc,aiatsis,
7272,mull1237,Mulluk Mulluk,aiatsis,
7273,mull1237,Mullukmulluk,aiatsis,
7274,mull1237,Mulukmuluk,aiatsis,
7275,mull1237,Ngolak wonga,aiatsis,
7276,mull1237,Ngolok Wangar,aiatsis,
7277,mull1237,Ngolokwangga,aiatsis,
7278,mull1237,Ngoluk wanggar,aiatsis,
7279,mull1237,Ngulugwanga,aiatsis,
7280,mull1237,Ngulugwongga,aiatsis,
7281,mull1237,Ngulukwongga,aiatsis,
7282,mull1237,Ngulul Wanggar,aiatsis,
7283,mull1237,Ngululwanga,aiatsis,
7284,mull1237,Nguluwongga,aiatsis,
7285,mull1237,Northern Daly language,aiatsis,
7286,mull1237,Valli valli,aiatsis,
7287,mull1237,Wooliana,aiatsis,
7288,mull1237,Yunggor,aiatsis,
7289,mull1237,Akana,elcat,
7290,mull1237,Djiramo,elcat,
7291,mull1237,Djiramö,elcat,
7292,mull1237,Malack-malack,elcat,
7293,mull1237,Malag-Malag,elcat,
7294,mull1237,Malagmalag,elcat,
7295,mull1237,Malak Malak,elcat,
7296,mull1237,Malak-Malak,elcat,
7297,mull1237,Malak-malak,elcat,
7298,mull1237,MalakMalak,elcat,
7299,mull1237,Malakmalak,elcat,
7300,mull1237,Mallackmallack,elcat,
7301,mull1237,Mallak-mallak,elcat,
7302,mull1237,Mollak Mollak,elcat,
7303,mull1237,Mollak-mollak,elcat,
7304,mull1237,Mollakmollak,elcat,
7305,mull1237,Mollok Mollok,elcat,
7306,mull1237,Mullik-Mullik,elcat,
7307,mull1237,Mullik-mullik,elcat,
7308,mull1237,Mullikmullik,elcat,
7309,mull1237,Mullu-Mulluc,elcat,
7310,mull1237,Mulluc-Mulluc,elcat,
7311,mull1237,Mulluck Mulluck,elcat,
7312,mull1237,Mulluk Mulluk,elcat,
7313,mull1237,Mulluk-Mulluk,elcat,
7314,mull1237,MullukMulluk,elcat,
7315,mull1237,Mullukmulluk,elcat,
7316,mull1237,Mulukmuluk,elcat,
7317,mull1237,Ngolak-Wanggar,elcat,
7318,mull1237,Ngolak-Wonga,elcat,
7319,mull1237,Ngolok-Wangar,elcat,
7320,mull1237,Ngolokwangga,elcat,
7321,mull1237,Ngulugwanga,elcat,
7322,mull1237,Ngulugwongga,elcat,
7323,mull1237,Nguluk Wangkar,elcat,
7324,mull1237,Ngulukwongga,elcat,
7325,mull1237,Ngululwanga,elcat,
7326,mull1237,Nguluwongga,elcat,
7327,mull1237,Valli-valli,elcat,
7328,mull1237,Malak-Malak language,lexvo,en
7329,mull1237,Mullukmulluk,lexvo,en
7330,mull1237,Malakmalak,moseley & asher (1994),
7331,mull1237,Akana,multitree,
7332,mull1237,Djiramo,multitree,
7333,mull1237,Djiramö,multitree,
7334,mull1237,Malack-malack,multitree,
7335,mull1237,Malag-Malag,multitree,
7336,mull1237,Malagmalag,multitree,
7337,mull1237,Malak Malak,multitree,
7338,mull1237,Malak-Malak,multitree,
7339,mull1237,Malak-malak,multitree,
7340,mull1237,MalakMalak,multitree,
7341,mull1237,Malakmalak,multitree,
7342,mull1237,Mallackmallack,multitree,
7343,mull1237,Mallak-mallak,multitree,
7344,mull1237,Mollak Mollak,multitree,
7345,mull1237,Mollak-mollak,multitree,
7346,mull1237,Mollakmollak,multitree,
7347,mull1237,Mollok Mollok,multitree,
7348,mull1237,Mullik-Mullik,multitree,
7349,mull1237,Mullik-mullik,multitree,
7350,mull1237,Mullikmullik,multitree,
7351,mull1237,Mullu-Mulluc,multitree,
7352,mull1237,Mulluc-Mulluc,multitree,
7353,mull1237,Mulluck Mulluck,multitree,
7354,mull1237,Mulluk Mulluk,multitree,
7355,mull1237,Mulluk-Mulluk,multitree,
7356,mull1237,Mullukmulluk,multitree,
7357,mull1237,Mulukmuluk,multitree,
7358,mull1237,Mulukomuluko,multitree,
7359,mull1237,Ngolak-Wanggar,multitree,
7360,mull1237,Ngolak-Wonga,multitree,
7361,mull1237,Ngolok-Wangar,multitree,
7362,mull1237,Ngolokwangga,multitree,
7363,mull1237,Ngulugwanga,multitree,
7364,mull1237,Ngulugwongga,multitree,
7365,mull1237,Nguluk Wangkar,multitree,
7366,mull1237,Ngulukwongga,multitree,
7367,mull1237,Ngululwanga,multitree,
7368,mull1237,Nguluwongga,multitree,
7369,mull1237,Valli-valli,multitree,
7370,mull1237,Malagmalag,ruhlen (1987),
7371,mull1237,Malakmalak,wals,
7372,mull1237,Malak-Malak,wals other,
7373,mull1237,Mullukmulluk,wals other,
7374,sakh1247,Gelyak,elcat,
7375,sakh1247,Ghiliak,elcat,
7376,sakh1247,Ghilyak,elcat,
7377,sakh1247,Gilyak,elcat,
7378,sakh1247,Giriyaaku,elcat,
7379,sakh1247,Nivkhi,elcat,
7380,sakh1247,Nivukhi,elcat,
7381,sakh1247,Nivx,elcat,
7382,sakh1247,Sakhalin Nivkh,elcat,
7383,sakh1247,Нивхгу диф,elcat,
7384,sakh1247,Ньиғвӈгун,elcat,
7385,sakh1247,гиляцкий язык,elcat,
7386,sakh1247,сахалинский нивхский язык,elcat,
7387,sakh1247,Sakhalin Nivkh,glottolog,
7388,gily1242,Amur Nivkh,elcat,
7389,gily1242,Gelyak,elcat,
7390,gily1242,Ghiliak,elcat,
7391,gily1242,Ghilyak,elcat,
7392,gily1242,Gilyak,elcat,
7393,gily1242,Giriyaaku,elcat,
7394,gily1242,Nivukhi,elcat,
7395,gily1242,Nivx,elcat,
7396,gily1242,Нивхгу диф,elcat,
7397,gily1242,Ньиғвӈгун,elcat,
7398,gily1242,амурский нивхский язык,elcat,
7399,gily1242,гиляцкий язык,elcat,
7400,gily1242,Gilyak,glottolog,
7401,gily1242,Nivkh,glottolog,
7402,gily1242,Giljakisk,lexvo,no
7403,gily1242,Gilyak,lexvo,en
7404,gily1242,Język niwchijski,lexvo,pl
7405,gily1242,Lingua Nivkh,lexvo,it
7406,gily1242,Língua nivkhe,lexvo,pt
7407,gily1242,Nivchština,lexvo,cs
7408,gily1242,Nivhin kieli,lexvo,fi
7409,gily1242,Nivkh,lexvo,oc
7410,gily1242,Nivkh language,lexvo,en
7411,gily1242,Nivkhe,lexvo,fr
7412,gily1242,Niwchische Sprache,lexvo,de
7413,gily1242,Нивх,lexvo,bg
7414,gily1242,Нивх чĕлхи,lexvo,cv
7415,gily1242,Нивхский язык,lexvo,ru
7416,gily1242,ניבחית,lexvo,he
7417,gily1242,ニヴフ語,lexvo,ja
7418,gily1242,尼夫赫語,lexvo,zh
7419,gily1242,니브히어,lexvo,ko
7420,gily1242,Gilyak,moseley & asher (1994),
7421,gily1242,Gilyak,multitree,
7422,gily1242,Nivejí (Sajalín),multitree,
7423,gily1242,Nivkh,multitree,
7424,gily1242,Nivkhe (Amour),multitree,
7425,gily1242,Nivkhe (Sakhaline),multitree,
7426,gily1242,Nivkhi,multitree,
7427,gily1242,Gilyak,ruhlen (1987),
7428,gily1242,"Gilyak, Nivkh",ruhlen (1987),
7429,gily1242,Nivkh,wals,
7430,gily1242,Nivkh (South Sakhalin),wals,
7431,gily1242,Amur,wals other,
7432,gily1242,Gilyak,wals other,
7433,boik1241,Boiken,elcat,
7434,boik1241,Boikin,elcat,
7435,boik1241,Nucum,elcat,
7436,boik1241,Yangoru,elcat,
7437,boik1241,Yengoru,elcat,
7438,boik1241,Boikin,lexvo,en
7439,boik1241,Boiken,moseley & asher (1994),
7440,boik1241,Boiken,multitree,
7441,boik1241,Boikin,multitree,
7442,boik1241,Yengoru,multitree,
7443,boik1241,Boiken,ruhlen (1987),
7444,boik1241,Boiken,wals,
7445,ngal1300,Gala,elcat,
7446,ngal1300,Kara,elcat,
7447,ngal1300,Ngala,elcat,
7448,ngal1300,Nggala,elcat,
7449,ngal1300,Sogap,elcat,
7450,ngal1300,Swagup,elcat,
7451,ngal1300,Ngala,lexvo,en
7452,ngal1300,Kara,multitree,
7453,ngal1300,Ngala,multitree,
7454,ngal1300,Sogap,multitree,
7455,ngal1300,Swagup,multitree,
7456,nort2928,North-South Udab,multitree,
7457,west2603,West Fuyug,multitree,
7458,nort2929,Northeast Fuyug,multitree,
7459,cent2124,Central Udab,multitree,
7460,obis1242,Obispeno,glottolog,
7461,obis1242,Obispeño,lexvo,en
7462,obis1242,Chumasha Proper,multitree,
7463,obis1242,Northern Chumash,multitree,
7464,obis1242,Obispeño,multitree,
7465,obis1242,Obsipeño,multitree,
7466,obis1242,San Luis Obispo,multitree,
7467,obis1242,Santa Rosa,multitree,
7468,ngan1305,Ngangea-So,multitree,
7469,ikkk1242,Icietot,elcat,
7470,ikkk1242,Ik,elcat,
7471,ikkk1242,Ngulak,elcat,
7472,ikkk1242,Teuso,elcat,
7473,ikkk1242,Teuth,elcat,
7474,ikkk1242,Ik,lexvo,en
7475,ikkk1242,Ik,moseley & asher (1994),
7476,ikkk1242,Icietot,multitree,
7477,ikkk1242,Ik,multitree,
7478,ikkk1242,Ngulak,multitree,
7479,ikkk1242,Teuso,multitree,
7480,ikkk1242,Teuth,multitree,
7481,ikkk1242,Ik,ruhlen (1987),
7482,ikkk1242,Ik,wals,
7483,ikkk1242,Ik (delete in favor of So (=Tepes)?),wals other,
7484,ikkk1242,Teuso,wals other,
7485,teus1236,Chon,elcat,
7486,teus1236,Patagón,elcat,
7487,teus1236,Tehuesh,elcat,
7488,teus1236,Teuesen,elcat,
7489,teus1236,Teuesh,elcat,
7490,teus1236,Teushen,elcat,
7491,teus1236,Teuéx,elcat,
7492,shek1245,Shak,elcat,
7493,shek1245,Shakko,elcat,
7494,shek1245,Shako,elcat,
7495,shek1245,Shekka,elcat,
7496,shek1245,Shekko,elcat,
7497,shek1245,Sheko,elcat,
7498,shek1245,Tschako,elcat,
7499,shek1245,Sheko,lexvo,en
7500,shek1245,Sheko language,lexvo,en
7501,shek1245,Shak,multitree,
7502,shek1245,Shakko,multitree,
7503,shek1245,Shako,multitree,
7504,shek1245,Shekka,multitree,
7505,shek1245,Shekko,multitree,
7506,shek1245,Sheko,multitree,
7507,shek1245,Tschako,multitree,
7508,nayi1243,Na'o,elcat,
7509,nayi1243,Nao,elcat,
7510,nayi1243,Naya,elcat,
7511,nayi1243,Nayi,elcat,
7512,nayi1243,Lenga Nayi,lexvo,pms
7513,nayi1243,Nayi,lexvo,en
7514,nayi1243,Nayi jezik,lexvo,hr
7515,nayi1243,Nayi language,lexvo,en
7516,nayi1243,Na'o,multitree,
7517,nayi1243,Nao,multitree,
7518,nayi1243,Naya,multitree,
7519,nayi1243,Nayi,multitree,
7520,nayi1243,Nayí,multitree,
7521,dizi1235,Dizi,lexvo,de
7522,dizi1235,Dizi jezik,lexvo,hr
7523,dizi1235,Dizin,lexvo,en
7524,dizi1235,Dizin language,lexvo,en
7525,dizi1235,Dizi,moseley & asher (1994),
7526,dizi1235,Dizi,multitree,
7527,dizi1235,Dizi-Maji,multitree,
7528,dizi1235,Dizu,multitree,
7529,dizi1235,Maji,multitree,
7530,dizi1235,Sizi,multitree,
7531,dizi1235,Twoyu,multitree,
7532,dizi1235,Dizi,ruhlen (1987),
7533,dizi1235,Dizi,wals,
7534,jeme1245,Jemez,elcat,
7535,jeme1245,Towa,elcat,
7536,jeme1245,Jemez,lexvo,en
7537,jeme1245,Jemez language,lexvo,en
7538,jeme1245,Towa,moseley & asher (1994),
7539,jeme1245,Jemez,multitree,
7540,jeme1245,Towa,multitree,
7541,jeme1245,Towa (Jemez),ruhlen (1987),
7542,jeme1245,Jemez,wals,
7543,jeme1245,Jemez (Towa),wals other,
7544,jeme1245,Jemez Towa,wals other,
7545,jeme1245,Towa,wals other,
7546,kiow1266,Kiowa,elcat,
7547,kiow1266,Kiowan,elcat,
7548,kiow1266,Kajovština,lexvo,cs
7549,kiow1266,Kiowa,lexvo,en
7550,kiow1266,Kiowa language,lexvo,en
7551,kiow1266,Kioweg,lexvo,br
7552,kiow1266,Kiowa,moseley & asher (1994),
7553,kiow1266,Kiowa,multitree,
7554,kiow1266,Kiowan,multitree,
7555,kiow1266,Kiowan Isolate,multitree,
7556,kiow1266,Quiova,multitree,
7557,kiow1266,Kiowa,ruhlen (1987),
7558,kiow1266,Kiowa,wals,
7559,nucl1339,Rone,elcat,
7560,nucl1339,Ronge,elcat,
7561,nucl1339,Temainian,elcat,
7562,nucl1339,Temein,elcat,
7563,nucl1339,Temein,lexvo,en
7564,nucl1339,Ronge,moseley & asher (1994),
7565,nucl1339,Rone,multitree,
7566,nucl1339,Ronge,multitree,
7567,nucl1339,Temainian,multitree,
7568,nucl1339,Temein,multitree,
7569,nucl1339,Temeino,multitree,
7570,nucl1339,Ronge,ruhlen (1987),
7571,nucl1339,Temein,wals,
7572,nucl1339,Rone,wals other,
7573,nucl1339,Ronge,wals other,
7574,tese1238,Dese,elcat,
7575,tese1238,Keiga Girru,elcat,
7576,tese1238,Keiga Jirru,elcat,
7577,tese1238,Teis-Umm-Danab,elcat,
7578,tese1238,Teis-um-Danab,elcat,
7579,tese1238,Tese,elcat,
7580,tese1238,Tese,lexvo,en
7581,tese1238,Dese,multitree,
7582,tese1238,Keiga Girru,multitree,
7583,tese1238,Keiga Jirru,multitree,
7584,tese1238,Teis-Umm-Danab,multitree,
7585,tese1238,Teis-um-Danab,multitree,
7586,tese1238,Tese,multitree,
7587,amar1271,A'moordiyu,aiatsis,
7588,amar1271,Amarag,aiatsis,
7589,amar1271,Amarak,aiatsis,
7590,amar1271,Amardak,aiatsis,
7591,amar1271,Amooridiyu,aiatsis,
7592,amar1271,Amurag,aiatsis,
7593,amar1271,Amurdag,aiatsis,
7594,amar1271,Amurdak,aiatsis,
7595,amar1271,Amurrag,aiatsis,
7596,amar1271,Amurrak,aiatsis,
7597,amar1271,Amurtak,aiatsis,
7598,amar1271,Amuruk,aiatsis,
7599,amar1271,Iwaidjan,aiatsis,
7600,amar1271,Mamurug,aiatsis,
7601,amar1271,Mono bar,aiatsis,
7602,amar1271,Monobar,aiatsis,
7603,amar1271,Namurug,aiatsis,
7604,amar1271,Ngamrrak,aiatsis,
7605,amar1271,Ngamurag,aiatsis,
7606,amar1271,Ngamurak,aiatsis,
7607,amar1271,Umoordak,aiatsis,
7608,amar1271,Umoreo,aiatsis,
7609,amar1271,Umoriu,aiatsis,
7610,amar1271,Wardadjbak,aiatsis,
7611,amar1271,Woraidbug,aiatsis,
7612,amar1271,A'moordiyu,elcat,
7613,amar1271,Amarag,elcat,
7614,amar1271,Amarak,elcat,
7615,amar1271,Amardak,elcat,
7616,amar1271,Amurag,elcat,
7617,amar1271,Amurdag,elcat,
7618,amar1271,Amurdak,elcat,
7619,amar1271,Amurrag,elcat,
7620,amar1271,Amurrak,elcat,
7621,amar1271,Amurtak,elcat,
7622,amar1271,Amuruk,elcat,
7623,amar1271,Mamurug,elcat,
7624,amar1271,Monobar,elcat,
7625,amar1271,Namurug,elcat,
7626,amar1271,Nga:mr:rak,elcat,
7627,amar1271,Nga:mu:rak,elcat,
7628,amar1271,Ngamurag,elcat,
7629,amar1271,Ngamurak,elcat,
7630,amar1271,Umoreo,elcat,
7631,amar1271,Umoriu,elcat,
7632,amar1271,Umorrdak,elcat,
7633,amar1271,Wardadjbak,elcat,
7634,amar1271,Woraidbug,elcat,
7635,amar1271,Wureidbug,elcat,
7636,amar1271,Amarag,glottolog,
7637,amar1271,Amarag,lexvo,en
7638,amar1271,Amurdag,lexvo,no
7639,amar1271,Amurdag language,lexvo,en
7640,maun1240,Gun marung,aiatsis,
7641,maun1240,Gunmarang,aiatsis,
7642,maun1240,Gunmarung,aiatsis,
7643,maun1240,Iwaidjan,aiatsis,
7644,maun1240,Kunmarung,aiatsis,
7645,maun1240,Managari,aiatsis,
7646,maun1240,Manangari,aiatsis,
7647,maun1240,Marung,aiatsis,
7648,maun1240,Mau,aiatsis,
7649,maun1240,Maung,aiatsis,
7650,maun1240,Mauung,aiatsis,
7651,maun1240,Maw,aiatsis,
7652,maun1240,Mawng,aiatsis,
7653,maun1240,Mawung,aiatsis,
7654,maun1240,Men ngai,aiatsis,
7655,maun1240,Goulburn Islands,elcat,
7656,maun1240,Gun-Marung,elcat,
7657,maun1240,Gunmarang,elcat,
7658,maun1240,Gunmarung,elcat,
7659,maun1240,Kunmarung,elcat,
7660,maun1240,Managari,elcat,
7661,maun1240,Manangari,elcat,
7662,maun1240,Mau,elcat,
7663,maun1240,Maung,elcat,
7664,maun1240,Mauung,elcat,
7665,maun1240,Maw,elcat,
7666,maun1240,Mawng,elcat,
7667,maun1240,Mawung,elcat,
7668,maun1240,Maung,lexvo,en
7669,maun1240,Maung,moseley & asher (1994),
7670,maun1240,Mawng,ruhlen (1987),
7671,maun1240,Maung,wals,
7672,lenc1243,Chilanga,elcat,
7673,lenc1243,Salvadoran Lenca,elcat,
7674,hoaa1235,=|Hoa,elcat,
7675,hoaa1235,=|Hoan,elcat,
7676,hoaa1235,=|Hua,elcat,
7677,hoaa1235,=|Hua-Owani,elcat,
7678,hoaa1235,Eastern ǂHuan,elcat,
7679,hoaa1235,|Hua,elcat,
7680,hoaa1235,|Hû,elcat,
7681,hoaa1235,ǂHoa,elcat,
7682,hoaa1235,ǂHoan,elcat,
7683,hoaa1235,ǂHua,elcat,
7684,hoaa1235,ǂHua-Owani,elcat,
7685,hoaa1235,ǂHuan,elcat,
7686,hoaa1235,ǂHõã,elcat,
7687,hoaa1235,ǂHũã,elcat,
7688,hoaa1235,ǂQhôã,elcat,
7689,hoaa1235,≠Hû,elcat,
7690,huac1244,Huachipaeri,lexvo,en
7691,huac1244,Huachipairi,lexvo,hr
7692,huac1244,"""Mashco""",multitree,
7693,huac1244,Amarakaire,multitree,
7694,huac1244,Greachipari,multitree,
7695,huac1244,Harakmbet,multitree,
7696,huac1244,Harakmbut,multitree,
7697,huac1244,Harákmbut,multitree,
7698,huac1244,Hate,multitree,
7699,huac1244,Huachipaeri,multitree,
7700,huac1244,Huachipaire,multitree,
7701,huac1244,Huachipairi,multitree,
7702,huac1244,Mashco,multitree,
7703,huac1244,Toyeri,multitree,
7704,huac1244,Toyoneri,multitree,
7705,huac1244,Tuyoneri,multitree,
7706,huac1244,Wachipairi,multitree,
7707,huac1244,Wachipayri,multitree,
7708,huac1244,Wachipaéri,multitree,
7709,huac1244,Wacipaire,multitree,
7710,amar1274,Amarakaeri,lexvo,en
7711,amar1274,Amarakaeri,moseley & asher (1994),
7712,amar1274,"""Mashco""",multitree,
7713,amar1274,Amaracaeri,multitree,
7714,amar1274,Amaracaire,multitree,
7715,amar1274,Amarakaeri,multitree,
7716,amar1274,Amarakaire,multitree,
7717,amar1274,Amarakaéri,multitree,
7718,amar1274,Harakambeto,multitree,
7719,amar1274,Harakmbet,multitree,
7720,amar1274,Harákmbut,multitree,
7721,amar1274,Hate,multitree,
7722,amar1274,"Mashco (""Mashco"" is a derogatory term.)",multitree,
7723,amar1274,Tuyoneri,multitree,
7724,amar1274,Amarakaeri,ruhlen (1987),
7725,amar1274,Amarakaeri,wals,
7726,ticu1245,Magüta,elcat,
7727,ticu1245,Ticuna,elcat,
7728,ticu1245,Tikuna,elcat,
7729,ticu1245,Tucuna,elcat,
7730,ticu1245,Tukuna,elcat,
7731,ticu1245,Tukúna,elcat,
7732,ticu1245,Língua ticuna,lexvo,pt
7733,ticu1245,Ticuna,lexvo,de
